0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	55227.1319088
17	66401.3580559
18	74378.6660716
19	45212.7493402
20	45393.6187763
21	60608.2651093
22	65956.6702914
23	35343.4863243
24	46789.454919
25	65393.3470905
26	75643.8010574
27	86689.0589953
28	70266.2432037
29	82807.6267398
