0	37885.7116298
1	43344.8819646
2	28325.914045
3	38480.7707168
4	70584.5049562
5	55240.4011598
6	59296.9271498
7	61890.3357547
8	87729.341752
9	73812.7090719
10	75145.5631748
11	67181.3338154
12	80374.8899981
13	63441.6802668
14	59715.5159039
15	77305.354202
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
26	0.0
27	0.0
28	0.0
29	0.0
