0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	60989.5946657
17	71261.1014275
18	83804.8722285
19	55556.9425028
20	55442.6452461
21	64143.2784667
22	72600.5028185
23	43572.6982337
24	58143.2514092
25	69429.9334837
26	83601.3844419
27	98565.7121383
28	79588.0124014
29	91819.4359263
